Name,Phone,Address,Phone2,URL,Email,"Price Level",Class,Price,"Best Price","Average Price",Amenities
"Sunset Cove Resort",,"78/11 Moo 8 Ao Chao Phao Beach, Ko Phangan 84280 Thailand",N/A,http://www.thaisunsetcove.com,contact@thaisunsetcove.com,$,3.0,"$40 - $71",,,"Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Swimming Pool"
"Milky Bay Resort",,"103/4 Moo 1 Ban Tai, Ko Phangan 84280 Thailand",N/A,N/A,N/A,$,3.0,"$28 - $91",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool"
"Lipstick Cabana",,"63/1 moo 6 Hinkong, Koh Phangan, Suratthani 84280, Ko Phangan 84280 Thailand",N/A,N/A,N/A,$,0.0,"$25 - $84",,,"Free Parking"
"Sunset Hill Resort",,"81/15 Moo 8, Haad Chaophao, Ko Phangan 84280 Thailand",N/A,N/A,N/A,$,3.5,"$44 - $119",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool"
"Sarikantang Resort & Spa",,"129 / 3 Moo 6, Seekantang Beach, Ko Phangan 84280 Thailand",N/A,N/A,N/A,$,3.5,"$48 - $133",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Shuttle Bus service,Spa,Suites,Swimming Pool"
"Phi Phi Palm Tree Resort",,"Ko Phi Phi Don, Ko Phi Phi Don Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Bar / Lounge,Restaurant,Suites,Swimming Pool"
"Paradise Resort",,"Long Beach, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Beach,Restaurant"
"Phi Phi Hill Resort",,"Long Beach Phi Phi Islands, Ko Phi Phi Don Thailand",N/A,N/A,N/A,$$,0.0,"$35 - $126",N/A,N/A,"Beach,Restaurant,Wheelchair access"
"Viking Palace Resort",,"Between Ton Sai Beach and Long Beach, Ko Phi Phi Don Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,Restaurant
"Phitharom Phi Phi Resort",,"51 Moo 7 Ao Lohdalum, Tambon Aonang, Ko Phi Phi Don 81130 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Coral Resort",,"11 Moo 8, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Alis Hotelandspa",,"Krabi, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Maprao Resort",,"Koh Phi Phi, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Sofitel Phi Phi Villa and Spa",,"Ko Phi Phi Don Thailand",N/A,N/A,N/A,$,0.0,"$68 - $98",N/A,N/A,
"Zeavola Resort",,"11 Moo 8 Laem Tong, Koh Phi Phi Ao Nang, Muang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$$$$,4.5,"$212 - $570",,,"Beach,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Spa,Suites,Swimming Pool,Wheelchair access"
"Outrigger Phi Phi Island Resort and Spa","66 75 628 900","49 Moo 8 T. Aonang, A. Muang Krabi, Ko Phi Phi Don 81000 Thailand","66 75 628 900",http://www.outriggerthailand.com/phi-phi-island-resort-and-spa/index.php?utm_source=Trip+Advisor&utm_medium=Hotel+Website&utm_campaign=Trip+Advisor+TPP,N/A,$$$,4.0,"$108 - $477",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Restaurant,Room Service,Spa,Suites,Swimming Pool"
"Holiday Inn Resort Phi Phi Island",877-859-5095,"Lam Tong Beach Phi Phi Island, Ko Phi Phi Don 81000 Thailand",877-859-5095,http://www.ichotelsgroup.com/redirect?path=hd&brandCode=rs&hotelCode=phupb&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-RS_PHUPB&_PMID=99618083,N/A,$$$,4.0,"$117 - $390",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"P.P. Erawan Palms Resort",,"45/9 Moo 8, Laemtong, Phi Phi Island, Ao nang, Muang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$$,3.0,"$80 - $214",,,"Bar / Lounge,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Swimming Pool"
"Phi Phi Paradise Pearl Resort",,"138 Moo 7, Long Beach Ao Nang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,0.0,"$60 - $112",,,"Restaurant,Spa"
"Gypsy Village",,"63 Moo 7, Tambol Ao Nang Muang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,0.0,"$30 - $68",,,
"Tohko Beach Resort","+66 81 537 0528","Moo 8, Ko Phi Phi Don 81000 Thailand","+66 81 537 0528",http://www.tohkobeachresort.com/,reservation@tohkobeachresort.com,$,2.0,"$37 - $88",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Restaurant,Shuttle Bus service"
"Phi Phi The Beach Resort",,"177 Moo 7, T. Ao-Nang, Muang Krabi, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$$,3.5,"$99 - $293",,,"Restaurant,Swimming Pool"
"P. P. Palm Tree Resort",,"125 Moo 7, Ao Lo Dalam Bay Aonang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,3.0,"$94 - $138",,,"Beach,Children Activities ( Kid / Family Friendly ),Restaurant,Suites,Swimming Pool"
"Phi Phi Hotel",,"Center of Ao Ton Sai Village, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,2.0,"$55 - $68",,,"Swimming Pool"
"Phi Phi Bayview Resort",,"69 Moo 7, Laem Hin Beach, Koh Phi Phi, T. Ao-Nang, Muang,, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$$,3.0,"$57 - $182",,,"Bar / Lounge,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Swimming Pool,Airport Transportation"
"Phi Phi Natural Resort",,"53 Moo 8, Leamtong Beach Ao Nang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$$,2.5,"$70 - $202",,,"Free Breakfast,Restaurant,Room Service,Suites,Swimming Pool"
"Phi Phi Island Cabana Hotel",,"58 Moo 7 Tambol Ao-Nang Amphur Muang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$$,3.5,"$110 - $267",,,"Fitness Center with Gym / Workout Room,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Suites,Swimming Pool"
"Phi Phi Banyan Villa",,"129 Moo 7, Ao Nang Muang  Krabi, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,3.0,"$69 - $85",,,"Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Swimming Pool"
"Arayaburi Resort - Phi Phi Island",,"69/1 Moo 7 Laem Hin Beach Ao Nang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$$,3.0,"$70 - $222",,,"Restaurant,Room Service,Swimming Pool"
"Natacha Hotel",,"94 Moo 7 Ao Nang, Ko Phi Phi Don Thailand",N/A,N/A,N/A,$,2.5,"$29 - $70",,,"Beach,Kitchenette"
"Phi Phi Villa Resort",,"1 Moo 7, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,3.0,"$66 - $99",,,"Bar / Lounge,Beach,Fitness Center with Gym / Workout Room,Restaurant,Spa,Swimming Pool,Airport Transportation"
"Phi Phi Long Beach Bungalow",,"33 Moo 7, Tambol Ao Nang Muang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,0.0,"$39 - $92",,,"Beach,Restaurant"
"Andaman Beach Resort",,"65 Moo 7, Ton Sai Bay Ao Nang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,3.0,"$33 - $116",,,"Beach,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Spa,Swimming Pool"
"Phi Phi ViewPoint Resort",,"107 Moo 7, Tambol Ao Nang Muang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,0.0,"$54 - $92",,,"Beach,Restaurant,Swimming Pool"
"Chaokoh Phi Phi Lodge",,"157 Moo 7, Ao Nang, Muang Phi Phi Don, Koh Phi Phi, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,0.0,"$51 - $83",,,"Beach,Swimming Pool"
"Phi Phi Chang Grand Resort & Spa",,"197 Moo 7, T.Aonang A.Muang  Phi Phi Island, Ko Phi Phi Don 8100 Thailand",N/A,N/A,N/A,$,3.0,"$24 - $77",,,"Children Activities ( Kid / Family Friendly ),Restaurant,Room Service"
"Harmony House",,"Ton Sai Village, Ko Phi Phi Don Thailand",N/A,N/A,N/A,$,0.0,"$22 - $39",,,"Restaurant,Room Service"
"Phuphaya Seaview Resort",,"9/1 Moo 7 Ao Nang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,3.0,"$14 - $48",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Shuttle Bus service"
"Chong Khao Bungalow",,"231 Mu 7 Tambon Ao Nang Krabi, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,2.0,"$23 - $74",,,"Free High Speed Internet ( Wi-Fi ),Restaurant,Shuttle Bus service"
"PP Princess Resort",,"103 Moo 7 Ao Nang, Muang, Krabi, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$$,3.5,"$86 - $214",,,"Bar / Lounge,Beach,Restaurant,Suites,Swimming Pool"
"PP Charlie Beach Resort",,"104 Moo 7, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,3.0,"$37 - $112",,,"Bar / Lounge,Beach,Free Breakfast,Restaurant,Swimming Pool"
"Phi Phi Don Chukit Resort",,"1 Moo 7, Ao Nang, Muang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,0.0,"$39 - $79",,,"Bar / Lounge,Beach,Restaurant,Room Service,Swimming Pool"
"Phi Phi Pavilion Resort",,"9 Moo 7, Ao Nang Muang, Ko Phi Phi Don 81000 Thailand",N/A,N/A,N/A,$,0.0,"$42 - $81",,,Beach
"Lanta Castaway Beach Resort","+66 75 684 851","299 Moo 2 Saladan, Ko Lanta 81150 Thailand","+66 75 684 851",http://www.lantacastaway.com,reservations@lantacastaway.com,$,0.0,"$40 - $105",N/A,N/A,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Wheelchair access"
"LaLaanta Hideaway Resort",,"188 Moo 5, Bamboo Bay Beach (Ao Mai Phai), Ko Lanta 81150 Thailand",N/A,http://www.lalaanta.com,reservations@lalaanta.com,$,0.0,"$38 - $154",N/A,N/A,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Spa,Swimming Pool,Airport Transportation"
"The Andaman Sunflower Resort & Spa",,"174 Moo 2 Phra Ae, Saladan Krabi, Ko Lanta 81150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Free High Speed Internet ( Wi-Fi ),Restaurant"
"Lanta Sea House Resort",,"15 Moo 3, Klong Dao Beach, Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Restaurant,Shuttle Bus service,Swimming Pool"
"Laguna Beach Club",,"165 Moo 3, Ban Saladan Klong Dao Beach, Ko Lanta 81150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Beach,Restaurant,Swimming Pool"
"Lanta Sweet Mansion",,"73/1 M.3 , Saladan Krabi, Ko Lanta 81150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Lanta Sand",,"164 Klong Dow Beach Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Bar / Lounge,Beach,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Spa,Swimming Pool,Airport Transportation"
"Khlong Dao Beach Bungalow",,"39 Moo 3, Tambol Saladan, Ko Lanta 81000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,Beach
Bootshaus,,"Bootshaus Koh Lanta, Saladan Road 350 Muh2, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,0.0,"$1 - $2",N/A,N/A,Restaurant
"Lanta Long Beach",,"172 Moo 3, Saladan, Ko Lanta 81510 Thailand",N/A,N/A,N/A,,2.0,$0,N/A,N/A,"Beach,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Shuttle Bus service,Swimming Pool"
"TK Lanta",,"Long Beach, Ko Lanta Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Sea View Resort",,"47 Moo 5, Koh Lanta Yai, Ko Lanta 81150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Seashell Beach Resort",,"Ko Lanta Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Green Garden Resort",,"162 Moo 2 Saladan Klong Son Beach, Ko Lanta 81150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"The Funky Fish",,"Long Beach, Ko Lanta Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Krabi Beach Resort",,"Phet Kasen, 81000, Ko Lanta 81000 Thailand",N/A,N/A,N/A,$$$,3.0,"$134 - $439",N/A,N/A,"Free Parking,Restaurant,Swimming Pool"
"Lanta Garden Hill Resort",,"38/2 Moo 2, T. Saladan Koh Lanta (Lanta Island), Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,3.0,"$17 - $45",N/A,N/A,"Bar / Lounge,Free Parking,Kitchenette,Restaurant,Swimming Pool,Airport Transportation"
"Lanta Fullmoon Bay View Resort",,"261 Moo. 2 Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Bar / Lounge,Free Parking,Restaurant,Room Service,Shuttle Bus service,Swimming Pool"
"Lanta Darawadee Hotel",,"311 Klong Khong Beach, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,0.0,"$31 - $99",N/A,N/A,Beach
"Coral Resort",,"Phet Kasen, Muang, , 81000, Ko Lanta Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Wang Thong Resort",,"178 Moo 3, Pra-Ae Beach, Koh Lanta Yai, Ko Lanta 81150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Layana Resort and Spa","+66 75 607 100","272 Moo 3 Phra-Ae Beach Saladan, Ko Lanta 81150 Thailand","+66 75 607 100",N/A,resa1@layanaresort.com,$$$$,5.0,"$162 - $1,284",,,"Bar / Lounge,Beach,Beverage Selection,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Suites,Swimming Pool,Airport Transportation"
"Pimalai Resort and Spa",,"99 Moo 5, Ba Kan Tiang Beach, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$$$$,5.0,"$195 - $601",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Spa,Suites,Swimming Pool"
"The Houben","+66 75 665 144","272 Moo 5 Ba KanTieng Bay, Ko Lanta 81150 Thailand","+66 75 665 144",http://www.thehouben.com,info@thehouben.com,$$$,4.0,"$105 - $437",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Suites,Swimming Pool"
"Baan KanTiang See","+66 75 665 136","263 Moo5 Koh Lanta Yai, Ko Lanta 81150 Thailand","+66 75 665 136",http://www.kantiang.se,reservation@kantiang.se,$$$,3.5,"$140 - $348",,,"Beach,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Room Service,Suites,Swimming Pool"
"Papillon Bungalows",,"195/3 Ban Saladan Road, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,0.0,"$24 - $85",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Swimming Pool"
"Crown Lanta Resort & Spa",,"315 Moo 1 Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$$,4.5,"$83 - $451",,,"Bar / Lounge,Beach,Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Airport Transportation"
"Mook Lanta Resort","+66 75 684 658","343 Moo 2, Pra-Ae (Long Beach) Saladan, Ko Lanta 81150 Thailand","+66 75 684 658",http://www.mooklanta.com/,info@mooklanta.com,$,3.0,"$10 - $60",,,"Bar / Lounge,Beach,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant"
"Chaw Ka Cher Tropicana Lanta Resort","+66 81 895 9718","352 Moo 2 Long Beach, Saladan, Ko Lanta 81150 Thailand","+66 81 895 9718",http://www.chawkacherresort.com,reservation@chawkacherresort.com,$,3.5,"$44 - $109",,,"Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool"
"Moonlight Bay Resort",,"69 Moo 8 Ban Klongtob, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$$,4.0,"$74 - $274",,,"Free High Speed Internet ( Wi-Fi ),Restaurant,Swimming Pool"
"Lanta Pearl Beach Resort",,"233 Moo 3 Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,0.0,"$23 - $80",,,"Bar / Lounge,Beach,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Shuttle Bus service"
"Costa Lanta",,"M1.Saladan,Krabi, 22, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$$$,3.5,"$65 - $232",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Swimming Pool"
"Twin Lotus Resort & Spa",,"199 Moo 1 Klong Dao Beach, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$$,4.0,"$66 - $315",,,"Bar / Lounge,Beach,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Suites,Swimming Pool"
"Anda Lanta Resort","+66 89 920 7700","79 Moo 5 Klong Jark Beach, Ko Lanta 81150 Thailand","+66 89 920 7700",http://www.andalanta.com,info@andalanta.com,$$,3.5,"$89 - $180",,,"Bar / Lounge,Beach,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Twin Bay Resort",,"333 Moo 1, Koh Lanta Yai Island Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,3.0,"$39 - $218",,,"Bar / Lounge,Beach,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Suites,Swimming Pool"
"Relax Bay Resort",,"111 Moo 2 AO Phrae Ae - Koh Lanta, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,3.5,"$30 - $65",,,"Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Swimming Pool"
"Ancient Realm Resort and Spa",,"174/5 Moo 5, Kantiang Bay, Ko Lanta 81150 Thailand",N/A,http://www.ancientrealmresort.com,holiday@ancientrealmresort.com,$,0.0,"$25 - $77",,,"Bar / Lounge,Beach,Beverage Selection,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Spa,Suites,Swimming Pool,Airport Transportation"
"Phra Nang Lanta",,"139 Moo 5, Ba Kan Tiang Bay, Ko Lanta 81000 Thailand",N/A,N/A,N/A,$$,3.5,"$61 - $293",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Swimming Pool"
"Sri Lanta Resort",,"111 Moo 6, Khlongnin Beach, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,3.5,"$51 - $164",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Spa,Swimming Pool"
"Narima Bungalow Resort",,"98 Moo 5 Klong Nin, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,3.0,"$36 - $89",,,"Bar / Lounge,Beach,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Swimming Pool"
"Eurolanta White Rock Resort",,"181 Moo 6, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$$,0.0,"$13 - $109",,,"Beach,Free Parking,Restaurant,Spa,Airport Transportation"
"Royal Lanta Resort and Spa",,"222 Moo 3, Khlong Dao Beach Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$$,3.0,"$51 - $223",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Spa,Suites,Swimming Pool"
"Lanta Resort",,"243 Moo 3, Pra-Ae beach or Long Beach, Ko Lanta 81000 Thailand",N/A,N/A,N/A,$$,3.5,"$33 - $201",,,"Bar / Lounge,Beach,Business Center with Internet Access,Free Breakfast,Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Shuttle Bus service,Swimming Pool,Wheelchair access"
"Lanta Manda Resort",,"38/2 Moo 2 Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,0.0,"$18 - $66",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Swimming Pool"
"Bamboo Bay Resort",,"87 Moo 5, Aow Mai Pai, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,0.0,"$28 - $40",,,"Bar / Lounge,Free Parking,Restaurant,Shuttle Bus service"
"Lanta Casuarina Beach Resort",,"288 Moo 3 Phra Ae Beach, Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,3.0,"$28 - $132",,,"Beach,Free Parking,Restaurant,Room Service,Swimming Pool"
"Leaf House Bungalow",,"43 M3 Saladan, Ko Lanta Thailand",N/A,N/A,N/A,$,0.0,"$11 - $31",,,"Bar / Lounge,Beach,Free Parking,Restaurant,Room Service"
"Khum Laanta Resort","+66 83 590 0313","66 Moo 2 Saladan, Ko Lanta 81150 Thailand","+66 75 667 027",N/A,khumlaanta@hotmail.com,$,0.0,"$22 - $108",,,"Bar / Lounge,Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Shuttle Bus service,Swimming Pool,Wheelchair access,Airport Transportation"
"Clean Beach Resort",,"16/1 Moo 6 Klong Nin Beach, Ko Lanta Thailand",N/A,N/A,N/A,$,3.0,"$23 - $99",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Swimming Pool"
"Lanta Pavilion Resort","+66 75 667 079","120 Moo 2 Saladan, Ko Lanta 81150 Thailand","+66 75 667 079",http://www.lantapavilion.com/,info@lantapavilion.com,$,2.5,"$14 - $101",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Swimming Pool"
"Lantawadee Resort & Spa",,"178 Moo.3 Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,3.0,"$10 - $49",,,"Bar / Lounge,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Spa,Airport Transportation"
"Ocean View Resort",,"193 Moo3, Saladan Klong Dao Beach, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,3.0,"$23 - $59",,,"Bar / Lounge,Beach,Free High Speed Internet ( Wi-Fi ),Restaurant,Spa,Swimming Pool,Airport Transportation"
"Salatan Resort",,"166 Moo 1 Saladan, Ko Lanta 81150 Thailand",N/A,N/A,N/A,$,0.0,"$44 - $92",,,"Beach,Free Parking,Restaurant,Swimming Pool"
"Lanta All Seasons Beach Resort & Spa",,"303 M3 Saladan, Ko Lanta Thailand",N/A,N/A,N/A,,3.0,$0,,,"Bar / Lounge,Free Parking,Restaurant,Room Service,Swimming Pool,Airport Transportation"
"Plutaluang Hill Hotel",,"100/57 Moo 6, T. Plutaluang Sattahip Chonburi, Sattahip 20180 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Free Parking,Restaurant"
"Baan Pictory",,"8 Moo 6, Nong Jap Tao Na Jomtien, Sattahip 20250 Thailand",N/A,N/A,N/A,$,3.5,"$58 - $78",,,"Bar / Lounge,Beverage Selection,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Airport Transportation"
"Ravindra Beach Resort & Spa",,"246 Moo 4 Sukhumvit Road, Km 157 Na Jomtien, Sattahip 20250 Thailand",N/A,N/A,N/A,$$,4.0,"$91 - $226",,,"Bar / Lounge,Beach,Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access"
